message_text,category,subcategory,language
"Smart Meter Recharge Successful: Rs 500.00 credited to Account 500123456 on 12-FEB-26. Current Balance: Rs 545.00. -BSES Rajdhani For queries, call our helpline.",Electricity_Legitimate,Smart_Meter_Notification,English
Job Alert: Earn money by simply liking posts. Daily payout guaranteed. sampark karein [Number] on WhatsApp.,Job_Scam,Social_Likes,English
"MHACYB Alert: Do not respond to calls from unknown international numbers starting with +92 or +1. Stay safe from cyber fraud. - TRAI For queries, call our helpline.",Digital_Arrest_Legitimate,Service_Notification,English
"ACTION REQUIRED: Parcel Status: Delayed. Pay Rs 12,000 to expedite delivery to your location.",Courier_Scam,Expedite_Fee,English
Congratulations! You qualify for a large inflation refund check. Provide bank details here: https://echallan.paiaahan.icu/ins,Tax_Refund_Scam,Inflation_Check,English
"Dear Customer, Customs Department: Yoyour Aadhaar was used to book a parcel to London containing illegal items.",Digital_Arrest,Customs_Fraud,English
"654321 is the OTP for e-Filing login for PAN XXXXX1234X. It is valid for 10 minutes. Please do not share this with anyone. - IT Dept For queries, call our helpline.",Tax_Legitimate,OTP_Alert,English
Your payment of Rs. 500 for No Parking Challan (TN07EF3456) is successful. Ref: 987654321. - Traffic Police Visit our official website for more details.,Echallan_Legitimate,Payment Confirmation,English
IBM India: Your Resume has been shortlisted for the NextGen Graduate Program. Complete your assessment by 02-Mar-2026. Link in email. - WIPRO,Job_Legitimate,Application_Status,English
"Dear Customer, YONO SBI: Dear Customer, yoyour acccount is being blocked. Update yoyour PAN card on [Link]",KYC_Suspension,SBI_Block,English
"NOTICE: Tax Department Alert: A refund of Rs. 28,000 is pending. Update your PAN card to receive it.",Tax_Refund_Scam,Pending_Refund,English
AWB 123456789 delivered to SELF at MUMBAI on 28-Feb-2026. Thank you for using Blue Dart. Thank you for choosing our service.,Courier_Legitimate,Delivery Confirmation,English
"PSPCL Notification: Go-Green and get Rs 1,500 discount on every bill. Register at https://pro.mahadiscom.in/Go-Green/gogreen.jsp",Electricity_Legitimate,General_Notification,English
"Cashback of Rs 5 credited for your recent transaction at Dairy Parlour. For queries, call our helpline.",Lottery_Legitimate,PhonePe_Cashback,English
CRITICAL NOTICE: Notification Dear consumer Your Electricity Power will be disconnected Tonight at 9.30 pm from electricity Office. because your previous month bill was not update please immediately contacttst with Our electricity officer [Number] Thank you.,Electricity_Scam,Disconnection_930,English
Boost your income! Participate in our survey and earn Rs 49 daily. Sign up here: [Link],Job_Scam,Survey_Task,English
"You are under digital arrest. Do not disconnect the camera. If you tell anyone, you will face 5 years in jail. Do not delay.",Digital_Arrest,Isolation,English
"Dear Customer, Supreme Court Hearing: Press 9 to join the virtual courtroom for yoyour immediate bail application.",Digital_Arrest,Virtual_Court,English
"Dear Customer, Digital Interrogation: Keep yoyour camera on and do not leave the room. This is a court-ordered arrest.",Digital_Arrest,Interrogation,English
"Dear Consumer your electricity power will be disconnected. Tonight at 9.30 pm from electricity office, because your previous month's bill was not updated. Please immediatly contact our electricity officer call 91538xxxxx. Thanks you.",Electricity_Scam,Disconnection_930,English
Naukri Alert: 15 New Job(s) for 'Python Developer' in Bengaluru matching your profile. View at: https://nkr.in/a/12345 - NAUKRI Thank you for choosing our service.,Job_Legitimate,Job_Alert,English
Delivered: Your BlueDart package with 'Logitech Mouse' was delivered. Track: amazon.in/track,Courier_Legitimate,Delivery Confirmation,English
Arriving today: Your BlueDart package with 'OnePlus Nord' is out for delivery. Track at: https://www.amazon.in/gp/rw/y,Courier_Legitimate,Out for Delivery,English
FASTag for Vehicle DL01XY5678 has been blacklisted due to low balance. Recharge immediately to activate. - NHAI,Echallan_Legitimate,Fastag Alert,English
"Bonus! 50 SuperCoins credited for using Flipkart Axis Bank Credit Card on your last order. For queries, call our helpline.",Lottery_Legitimate,Flipkart_SuperCoins,English
Ekart: Article No RC112233445IN successfully delivered to recipient. - India Post,Courier_Legitimate,Delivery Confirmation,English
"Dear Customer, NIA Mumbai: Yoyour identity has been misused for crime. Transfer yoyour savings for verification. This is your final notice.",Digital_Arrest,Identity_Misuse,English
Ekart: Article No RD998877665IN has been received at Bangalore Sorting Office. - India Post,Courier_Legitimate,Tracking Alert,English
Your payment of Rs. 500 for No Parking Challan (KA03MG4455) is successful. Ref: 987654321. - Traffic Police Thank you for banking with us.,Echallan_Legitimate,Payment Confirmation,English
Internshala: Your application for 'Social Media Intern' at Chumbak has been shortlisted. Chat with the employer now: https://intn.sh/c/12 Visit our official website for more details.,Job_Legitimate,Application_Status,English
Flipkart: Your order for 'Prestige Cooker' is out for delivery. Agent Suresh will contact you soon. - FKRT Thank you for choosing our service.,Courier_Legitimate,Out for Delivery,English
Your HDFC Bank Credit Card XX9988 statement for Feb-2026 is generated. Total Amt Due: Rs 12450.00. Min Amt Due: Rs 625.00. Due Date: 15-Mar-26. Thank you for banking with us.,KYC_Legitimate,Account Statement,English
"Dear Consumer, your Smart Meter balance for Acc 500123456 is low (Rs 1,200.00). Please recharge soon to avoid automatic disconnection. -TPDDL",Electricity_Legitimate,Smart_Meter_Notification,English
Your Aadhaar Biometrics have been LOCKED successfully. You can unlock them using mAadhaar or the EPFINDIA website. - UIDAI Thanks for choosing our service.,Digital_Arrest_Legitimate,Security_Alert,English
Payment of Rs. 1000 received for Challan GJ0122334455 (Vehicle GJ01AB0001). Transaction ID: 12345678. - Traffic Police Thank you for choosing our service.,Echallan_Legitimate,Payment Confirmation,English
Your BlueDart shipment #98765 is pending. Pay Rs 500 to authorize delivery.,Courier_Scam,Authority_Fee,English
WARNING: My name is [Name] from [Company]. We are looking for remote workers to boost SEO visibility. Are you interested?,Job_Scam,SEO_Boost,English
ACTION REQUIRTRAI: Your income tax refund has been credited. Click to download the receipt: [Link],Tax_Refund_Scam,Malware_Link,English
Delhi Traffic Police: You have jumped a signal. Pay Rs 2000 fine here: [Link] Do not delay.,Echallan_Scam,Signal_Jumping,English
Prize delivery: You have won a gift. Pay shipping charges to claim: [Phishing Link],Courier_Scam,Prize_Delivery,English
"Cashback of Rs 2,500.00 credited to your Paytm wallet for your order at Zomato.",Lottery_Legitimate,Paytm_Wallet_Cashback,English
Hi! Your shipment from Myntra with ID 12345678 is out for delivery. Give PIN 5566 to the agent only if you receive the order. - DLHVRY Thank you for banking with us.,Courier_Legitimate,Out for Delivery,English
"Dear Customer, Yoyour Aadhaar is linked to a terror funding case in HDFC bank. Press 1 to speak to the Crime Branch. Ignore at yoyour own risk.",Digital_Arrest,Terror_Funding,English
"IMMEDIATE ACTION: Dear Customer, Urgent: Yoyour IRS online account has been blocked. Update yoyour information here.",Tax_Refund_Scam,IRS_Spoof,English
Paytm: 500 Cashback Points deposited for your transaction. Redeem them for deals.,Lottery_Legitimate,Paytm_UPI_Reward,English
OTP for your Naukri.com login is 112233. Valid for 5 minutes. Do not share this with anyone. - NAUKRI Thank you for choosing our service.,Job_Legitimate,OTP_Alert,English
ACTION REQUIRED: Your e-challan is pending for over 30 days. Your case is being sent to Lok Adalat.,Echallan_Scam,Lok_Adalat,English
WARNING: RTO Vahan Parivahan: Update your mobile number to view your traffic violation history.,Echallan_Scam,Mobile_Update,English
"GST: Payment of Rs. 15,000 for GSTIN 27AAAAA0000A1Z5 via CPIN 26021234567890 is successful. - GSTN For queries, call our helpline.",Tax_Legitimate,Tax_Payment_Confirmation,English
Notice: Pending Traffic Challan for [Vehicle Number]. Click the link to pay the fine of Rs 500. Failure to respond will result in account suspension.,Echallan_Scam,Fine_Payment,English
GST: Form GSTR-2B for the month of Feb-2026 is generated for your GSTIN. View details on the dashboard. - GSTN Thank you for choosing our service.,Tax_Legitimate,GST_Return_Filing,English
Congratulations! You are our lucky user today. Click to receive your free smartphone. Ignore at your own risk.,Lottery_Scam,Gadget_Prize,English
"Congrats! You've won Rs 1,100 cashback on PhonePe for your Credit Card bill payment.",Lottery_Legitimate,PhonePe_Cashback,English
Arriving today: Your Amazon package with 'OnePlus Nord' is out for delivery. Track at: https://www.amazon.in/gp/rw/y Visit our official website for more details.,Courier_Legitimate,Out for Delivery,English
You earned 5 SuperCoins for playing daily quiz on Flipkart. Keep playing! Thank you for banking with us.,Lottery_Legitimate,Flipkart_SuperCoins,English
"FINAL REMINDER: Dear Customer, Yoyour GST registration is being suspended due to non-compliance. Update details now: [Fake Link]",Tax_Refund_Scam,GST_Suspension,English
Your income tax refund has been credited. Click to download the receipt: http://sbi-kyc-update.in Act immediately to avoid legal consequences.,Tax_Refund_Scam,Malware_Link,English
"Dear Citizen, your appointment for Dose 1 is confirmed for 01-Mar-2026 at Apollo Hospital, Delhi. Carry your ID proof. - COWIN Visit our official website for more details.",Digital_Arrest_Legitimate,Vaccination_Update,English
"UIDAI: Download your E-Aadhaar from https://eaadhaar.uidai.gov.in using your EID/UID. Do not use public computers. - UIDAI For queries, call our helpline.",Digital_Arrest_Legitimate,Aadhaar_Update,English
Urgent: Your IRS online account has been blocked. Update your information here. Contact us immediately.,Tax_Refund_Scam,IRS_Spoof,English
"Dear Consumer, Payment of Rs 500.00 for Account ID 9648875000 is successful via BillDesk on 15-SEP-25. Ref No: BES88231. -BESCOM",Electricity_Legitimate,Payment_Confirmation,English
"Dear Consumer, Power supply to your premises will be affected on 05-MAR-26 from 10:00 AM to 04:00 PM due to maintenance work. Inconvenience regretted. -BSES Rajdhani Thank you for choosing our service.",Electricity_Legitimate,Maintenance_Alert,English
"Dear Customer, Yoyour gift parcel from 'Brother' is held. Pay customs fees of Rs 1500 to release it.",Courier_Scam,Emotional_Scam,English
"Surprise! Your Flipkart order has earned you a scratch card worth Rs 10,000. Scratch here. Contact us immediately.",Lottery_Scam,Ecom_Reward,English
"Dear User, the balance in your Union Bank Account ending 2233 is Rs 12,450.50 as of 28-02-26. Download YONO SBI for more details.",KYC_Legitimate,Balance Alert,English
PhonePe: Rs 850 cashback deposited to your wallet for the Refer and Earn program.,Lottery_Legitimate,PhonePe_Cashback,English
You are being investigated by the ED for terror links. Stay on the call or face arrest. Do not delay.,Digital_Arrest,NIA_Spoof,English
"Refund for AY 2024-25 has been sent to your bank. If not received within 7 days, contact SBI at 18004259760. - IT Dept Visit our official website for more details.",Tax_Legitimate,Refund_Notification,English
"Your Ecom Express shipment 11223344 for Reliance Digital is out for delivery. Agent: Sunil (9876543210). - ECOMEX For queries, call our helpline.",Courier_Legitimate,Out for Delivery,English
"Dear Customer, IMPORTANT: Dear User, yoyour bank account is blocked. Update yoyour KYC to continue services. Visit http://tinyurl.com/XXXXX",KYC_Suspension,Service_Block,English
URGENT: VIP Level 2 Task: Invest Rs 5000 and receive Rs 7500 plus a bonus. Limited spots available! Do not delay.,Job_Scam,VIP_Task,English
"Dear User, your Canara Bank account is blocked. Update your KYC to continue services. Visit [Link]",KYC_Suspension,Service_Block,English
"Dear Consumer, reading for your meter 07642958708 will be taken on 02-MAR-2026. Please ensure meter accessibility. -CESC For queries, call our helpline.",Electricity_Legitimate,Meter_Reading_Alert,English
IMPORTANT: Congratulations! You won the grand prize in the Flipkart BBD sale. Call [Number] to process.,Lottery_Scam,Flipkart_Spoof,English
Cashback of Rs. 50.00 has been credited to your Amazon Pay balance for your Mobile Recharge. Thank you for choosing our service.,Lottery_Legitimate,Amazon_Pay_Cashback,English
DigiLocker: Your PAN Verification Record is now available in your 'Issued Documents' section. Verify at digilocker.gov.in. - DGLKRP Thank you for choosing our service.,Digital_Arrest_Legitimate,Document_Confirmation,English
"Dear Customer, Urgent: Yoyour PAN card is expired for yoyour Kotak Mahindra Bank account. Update immediately to avoid block.",KYC_Suspension,PAN_Expiry,English
IT Dept: 112233 is the OTP for e-verification of your Income Tax Return. Valid for 15 minutes. - IT Dept Thank you for choosing our service.,Tax_Legitimate,OTP_Alert,English
